GeneID,pident,chemotaxis,ribosom,signal,receptor,enzyme,kinase,morpho,tRNA,GPCR,G protein,transcription,translation,replication,purine,biosynthesis,transcription factor,division,7tm_1,G_alpha,nerv
221154,84.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81539,93.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6534,97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266675,81.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6535,96.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,93.82,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2317,70.66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
130872,62.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4843,80.35,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
154091,83.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8294,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127731,71.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
127733,66.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65268,78.84,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6530,90.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65264,99.16,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
65265,64.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65266,85.8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65267,78.04,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65260,90.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65263,76.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
393,81.97,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
392,94.53,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257240,83.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
397,85.57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,75.98,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
395,85.03,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
394,97.21,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
399,96.34,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
398,81.78,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,96.03,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
85409,78.31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201134,91.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4729,92.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,89.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159090,77.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,88.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,88.42,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4726,79.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,81.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4720,92.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23082,68.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26589,81.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83700,72.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11280,73.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6539,88.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11285,91.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11284,81.07,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
161829,68.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389690,65.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,95.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,97.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3746,99.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,97.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,92.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745,94.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742,92.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56829,53.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53635,96.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
391723,78.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4620,97.01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
404636,90.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,95.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4624,97.11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4625,97.67,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4626,97.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4627,96.84,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4628,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
146330,96.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440387,84.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222553,96.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138724,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57661,68.23,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
57662,90.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57665,89.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
57664,79.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57666,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57669,91.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23080,86.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51106,85.66,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
51107,99.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220202,79.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51105,87.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51102,87.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51103,80.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51100,93.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63908,86.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63906,82.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63905,91.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219484,83.97,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
51108,97.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51109,83.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161145,95.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122970,77.56,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
790955,59.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153129,78.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439921,69.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,92.17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
177,80.29,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,63.22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175,82.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,65.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,67.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,77.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
152831,81.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100128927,74.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113146,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146310,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108,85.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55015,94.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54584,79.55,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7181,87.42,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23511,94.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729956,92.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200558,58.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128602,71.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2968,98.92,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
202,70.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139231,97.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22996,88.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256356,85.61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10390,98.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10391,98.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10392,81.93,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10393,99.46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10394,60.56,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10395,58.1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10396,96.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57082,60.66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10398,99.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10399,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57089,92.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57088,86.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,62.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100130890,73.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0400668,73.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10397,93.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55837,77.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392636,84.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7216,60.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731220,68.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6217,100.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
57511,92.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6210,100.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
55832,99.76,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
54414,75.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54413,99.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6218,98.52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6819,77.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390181,76.22,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
90102,79.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6811,93.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6810,93.55,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6813,93.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6812,100.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6815,95.96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6814,91.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6817,79.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9757,89.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56925,84.62,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9755,92.05,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9754,84.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9753,67.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10579,58.24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9751,86.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9750,87.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10574,95.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90525,76.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10576,97.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10577,80.95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10570,82.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10572,76.58,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10573,84.65,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
24146,78.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24147,91.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24144,92.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24145,82.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24142,69.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55011,79.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24140,86.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24141,91.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24148,86.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
24149,72.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8848,98.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2063,89.85,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8840,80.8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8841,98.73,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
8842,61.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147991,88.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8844,90.42,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8846,80.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115019,89.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90407,89.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26330,87.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100499483,64.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0146862,94.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493829,90.78,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80818,95.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
257407,70.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160065,63.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149465,86.34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
149466,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136853,88.64,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149461,96.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147199,76.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11333,96.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169611,81.06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1768,87.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1769,91.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
346389,75.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1762,91.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1763,80.73,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1760,86.14,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1761,80.27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1767,87.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6005,72.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63932,99.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,75.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88455,90.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58538,77.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,79.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1540,93.93,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
695,96.88,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11113,96.99,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
699,71.94,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
58530,58.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
58531,63.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117,80.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58533,90.39,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
284307,72.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8711,81.45,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
283464,85.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8714,79.32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8715,92.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283461,47.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79709,93.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8718,77.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79707,61.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79705,90.08,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79701,83.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284076,63.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115362,70.52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
63935,95.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51030,90.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55062,93.68,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201633,57.96,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55100,92.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55101,66.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55106,44.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55107,93.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55105,84.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5612,95.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5613,76.6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5610,57.55,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
51035,91.55,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
170680,72.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5617,62.11,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389207,92.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144423,82.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5717,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
284161,90.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5716,94.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,82.04,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
339448,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5609,97.51,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
145773,93.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25809,95.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221527,97.82,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23266,89.72,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9891,90.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23264,96.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23265,93.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132660,95.59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23263,85.69,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23261,92.6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57478,91.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,81.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23268,71.63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23269,82.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10983,93.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
256435,82.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
253152,89.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64965,78.03,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9524,97.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23753,92.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,95.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
366,75.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57476,94.31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9255,84.42,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
57470,85.74,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
644815,80.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9253,93.63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5983,96.91,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
340120,81.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128853,86.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
